,X,Y,Z,NX,NY,NZ,C,KCL
864,-8.921519,7.77202,-0.0275,0.0554977287675,0.0681836088256,0.996128002613,0.0159393265339,1
865,-8.761484,7.732042,-0.0675,-0.101804501071,0.0437194210251,0.993843275264,0.0148089397582,1
866,-8.601511,7.752001,-0.0475,-0.13465357912,0.13305448702,0.981918997226,0.0252928350066,1
867,-8.431467,7.822008,0.0225,0.0903820665193,0.00662761932964,0.995885112206,0.0128077512642,1
868,-8.251475,7.76201,-0.0375,0.0838264567973,-0.0173828779378,0.996328741277,0.0126474974648,1
869,-8.151499,7.752001,-0.0475,0.0149407737235,0.0160886040933,0.999758935994,0.00427360244401,1
870,-7.981516,7.742052,-0.0575,-0.0307688231069,-0.024514082539,0.999225870002,0.00747287367363,1
871,-7.831492,7.752001,-0.0475,0.0757267557737,-0.010391071624,0.997074462661,0.0290424302946,1
872,-7.671519,7.77202,-0.0275,0.0156179205795,-0.00637679983212,0.999857698365,0.0283278674956,1
873,-7.501475,7.752001,-0.0475,0.0110343696779,-0.0619105298042,0.99802070569,0.0325154337087,1
874,-7.37147,7.702013,-0.0975,0.000741272303546,-0.0327852570689,0.999462144073,0.0341822670802,1
875,-7.271494,7.692003,-0.1075,-0.070100544223,0.0593002753021,0.99577577348,0.030907188321,1
876,-7.131479,7.80205,0.0025,-0.17999576674,0.00756700960516,0.983638279207,0.0168544676202,1
877,-6.941477,7.78203,-0.0175,0.042611846064,-0.007069780098,0.999066688857,0.0111292204283,1
878,-6.801523,7.742052,-0.0575,-0.0273175005723,0.00025117700443,0.999626775888,0.00599828435091,1
879,-6.661509,7.712023,4.3125,0.387828161869,0.775187933688,0.498671218666,0.016073861926,2
880,-6.551523,7.77202,4.2925,0.296182449393,0.751445527502,0.589580847611,0.0202644183823,2
881,-6.321482,7.682054,4.1225,0.2861749526,0.711779479626,0.641462289529,0.0256340095214,2
882,-6.171519,7.742052,4.1425,0.131142581932,0.57379283321,0.80843268598,0.0162772305362,2
883,-6.031504,7.78203,4.1025,0.191973733084,0.569005724956,0.799611512407,0.0209801699661,2
884,-5.891489,7.752001,3.9925,0.27603040467,0.639080261237,0.717902246407,0.0194335428846,2
885,-5.811472,7.78203,-0.0175,0.0636521321533,0.136595760212,0.988579791602,0.0106327208006,1
886,-5.671519,7.77202,-0.0275,0.0140666545664,0.139628386744,0.990104056574,0.0123082306451,1
887,-5.461497,7.78203,-0.0175,0.000432001267927,0.0592733843536,0.998241693821,0.0121736653294,1
888,-5.261484,7.722032,-0.0775,0.0771297115681,0.0257948532464,0.996687329677,0.0212570850438,1
889,-5.12147,7.77202,-0.0275,0.0568449450359,-0.0763707821352,0.995457761967,0.0245251471956,1
890,-4.941477,7.712023,-0.0875,0.0479937865908,-0.125037203749,0.990990562078,0.0352569065806,1
891,-4.901499,7.76201,-0.0375,-0.0494139551638,-0.172346697682,0.983796156139,0.0276224088758,1
892,-4.691477,7.692003,-0.1075,0.0224855663876,-0.0702660824069,0.997274825195,0.0330480365085,1
893,-4.551523,7.80205,0.0025,-0.109579696605,-0.0929941119272,0.989618302801,0.0242738011221,1
894,-4.411509,7.79204,-0.0075,-0.0581175319817,-0.0449512000891,0.99729721853,0.0214763940259,1
895,-4.191477,7.77202,-0.0275,0.0929631753522,0.0596611300856,0.993880474496,0.00717108674582,1
896,-4.051523,7.732042,-0.0675,0.000789135990254,0.118085883904,0.993003072144,0.00802623119711,1
897,-3.911509,7.742052,-0.0575,-0.0429430071351,0.064747350512,0.996977270924,0.0114245922658,1
898,-3.781504,7.77202,-0.0275,-0.0356459935412,-0.0799094370739,0.996164567233,0.00694808343992,1
899,-3.611521,7.79204,-0.0075,0.0695575752515,-0.0373327106996,0.996879136323,0.0103713941142,1
900,-3.511484,7.78203,-0.0175,0.0699444815061,-0.0765177173216,0.994611888348,0.0214596332661,1
901,-3.351511,7.702013,-0.0975,0.0360909557443,-0.0247254301681,0.999042589691,0.0167701156457,1
902,-3.191477,7.742052,-0.0575,-0.0213845149532,0.0471346530273,0.998659615186,0.0208939558578,1
903,-3.071482,7.752001,-0.0475,0.0199269878476,0.0016439920044,0.99980008624,0.0107705072849,1
904,-2.911509,7.76201,-0.0375,-0.047394635461,-0.0943135483087,0.994413748464,0.0139163169835,1
905,-2.751475,7.742052,-0.0575,0.00423841111423,-0.0307668586137,0.999517601787,0.014181151304,1
906,-2.601511,7.76201,-0.0375,0.0427435659262,0.0931468896863,0.994734459297,0.0099660223931,1
907,-2.451487,7.76201,-0.0375,0.115322523998,0.109870378451,0.987233110971,0.00529438102264,1
908,-2.321482,7.732042,-0.0675,0.0243059207309,0.116286215452,0.992918293876,0.00350478016015,1
909,-2.041514,7.79204,-0.0075,0.0759249044914,0.0110815909523,0.997051958135,0.010622279281,1
910,-1.961497,7.76201,-0.0375,0.129307664386,0.0616253134081,0.989687753121,0.0166667949162,1
911,-1.87147,7.712023,-0.0875,-0.0107666378705,-0.0266852853212,0.999585901789,0.0185439410519,1
912,-1.671519,7.79204,-0.0075,0.0383853699686,-0.0412255074238,0.99841224998,0.0147779687664,1
913,-1.531504,7.712023,-0.0875,-0.015290744099,-0.0181004527807,0.999719243965,0.0222335623655,1
914,-1.341501,7.79204,-0.0075,-0.109248322305,-0.0407370492516,0.993179388072,0.0181927860017,1
915,-1.261484,7.742052,-0.0575,-0.0627200080855,-0.0149598518608,0.997919036504,0.0170398725612,1
916,-1.081492,7.79204,-0.0075,0.0664564245084,0.0156589488986,0.997666447747,0.00819464260924,1
917,-0.891489,7.76201,-0.0375,0.178265620318,0.0779911924766,0.980886712372,0.00436531079739,1
918,-0.781504,7.732042,-0.0675,0.0277391777237,0.0352308124031,0.998994158079,0.0110506773794,1
919,-0.641489,7.702013,-0.0975,0.0111439747624,0.0406166153468,0.999112657504,0.0122877550665,1
920,-0.471506,7.742052,-0.0575,-0.102124408329,-0.008456983482,0.994735685825,0.0123331354153,1
921,-0.331492,7.732042,-0.0675,-0.0356673818671,-0.0295563486451,0.99892655392,0.00845753177188,1
922,-0.181467,7.76201,-0.0375,0.0837959131885,0.0448837599263,0.99547159328,0.0116514084988,1
923,-0.051523,7.742052,-0.0575,0.0196489500896,0.115103475707,0.993159155745,0.00810931545737,1
924,0.088491,7.732042,-0.0675,0.0942332841691,0.09014349907,0.99146065869,0.0048910588824,1
925,-9.681467,7.612047,-0.0375,-0.0288437977014,-0.0467839186695,0.99848850784,0.00991877616614,1
926,-9.501475,7.561998,-0.0875,-0.0692384516924,-0.0487839286258,0.996406626391,0.0112563153589,1
927,-9.37147,7.602037,-0.0475,-0.124095461448,-0.0506110496265,0.990978727372,0.0109490266034,1
928,-9.241526,7.662035,0.0125,0.0107435464178,-0.0102215344385,0.999890042177,0.0180518538899,1
929,-9.071482,7.632006,-0.0175,0.0620546370793,-0.0503661445878,0.996801120333,0.0233754099314,1
930,-8.931467,7.592028,-0.0575,-0.0426308208488,-0.0211743392667,0.99886648781,0.016346846056,1
931,-8.751475,7.632006,-0.0175,-0.0408409081389,0.116120787669,0.992395073997,0.0110101113188,1
932,-8.591501,7.642015,-0.0075,-0.147516877127,0.0734697079434,0.986327011177,0.010834474865,1
933,-8.421519,7.622057,-0.0275,0.0686574194896,-0.023967548658,0.997352352662,0.0123626957521,1
934,-8.291514,7.592028,-0.0575,0.0986394809078,-0.00171829725711,0.995121751476,0.0116195191073,1
935,-8.191477,7.602037,-0.0475,0.0576237157571,-0.021689585386,0.998102734826,0.0106316225338,1
936,-8.011484,7.582018,-0.0675,-0.0617599251622,-0.011730316355,0.998022099616,0.0112266095731,1
937,-7.881479,7.642015,-0.0075,0.016983885241,0.0208509025017,0.99963832835,0.0128459406586,1
938,-7.691477,7.561998,-0.0875,-0.0215890764099,0.0899030302886,0.995716504295,0.0185950239909,1
939,-7.541514,7.602037,2.4325,0.0843502600833,0.0360908046062,0.995782349435,0.00765985812423,1
940,-7.431467,7.622057,-0.0275,0.0382422973953,-0.0573482879037,0.997621521703,0.0241317156579,1
941,-7.251475,7.622057,-0.0275,-0.070100544223,0.0593002753021,0.99577577348,0.030907188321,1
942,-7.071482,7.612047,-0.0375,-0.0861076969837,0.00559535416042,0.996270122272,0.0196343883861,1
943,-6.901499,7.612047,-0.0375,0.0342476987788,-0.0325885242413,0.998881916553,0.0089809329881,1
944,-6.821482,7.632006,4.6625,0.412029274572,0.702969221788,0.579712126934,0.0259109822943,2
945,-6.62147,7.602037,4.5525,0.299339362462,0.771203899395,0.561818913565,0.0310530826607,2
946,-6.511484,7.55205,4.4225,0.314755385596,0.792658518166,0.522131708305,0.0318363498196,2
947,-6.411509,7.622057,4.4125,0.344349315642,0.836198012745,0.426844740272,0.0135110213859,2
948,-6.181467,7.55205,4.2625,0.257309670558,0.752457897421,0.606299304012,0.0361240085247,2
949,-6.081492,7.582018,4.2125,0.169594018375,0.755254316964,0.633110405568,0.0312027410194,2
950,-5.891489,7.622057,4.1725,0.240142135381,0.656608177115,0.714980738594,0.019248887542,2
951,-5.741526,7.592028,4.0625,0.304337035462,0.675850716787,0.671271016404,0.015318090901,2
952,-5.561472,7.612047,4.0025,0.399377456323,0.757962302028,0.515742955439,0.00662302820393,2
953,-5.461497,7.602037,-0.0475,-0.0202449396497,0.0611364631318,0.997924082931,0.0114729921967,1
954,-5.331492,7.622057,-0.0275,0.0771297115681,0.0257948532464,0.996687329677,0.0212570850438,1
955,-5.171519,7.632006,-0.0175,0.0416181419087,0.0476470413533,0.997996838529,0.017466465925,1
956,-5.001475,7.55205,-0.0975,-0.00466374415009,-0.0735417597789,0.997281233684,0.0209881588733,1
957,-4.841501,7.632006,-0.0175,0.0219608367646,-0.0217867796072,0.999521414419,0.0279238625893,1
958,-4.701487,7.592028,-0.0575,-0.0313478669527,-0.0204480497871,0.999299348793,0.0318905941475,1
959,-4.541514,7.55205,-0.0975,-0.0672459616963,-0.149072383843,0.986537077362,0.0237506858638,1
960,-4.37147,7.612047,-0.0375,-0.0465923091628,-0.0920330430736,0.994665308387,0.017544027516,1
961,-4.241526,7.622057,-0.0275,0.00611417365886,-0.0195432656319,0.999790316841,0.0124996567038,1
962,-4.141489,7.632006,-0.0175,0.0115853175705,0.0741676819131,0.997178487221,0.00876567924505,1
963,-3.951487,7.602037,-0.0475,0.0249675305487,0.057962466815,0.998006500409,0.0096255206901,1
964,-3.801523,7.602037,-0.0475,0.0401095683737,-0.0166382520811,0.999056750687,0.0141583861507,1
965,-3.631479,7.572008,-0.0775,0.109435128822,-0.100480486452,0.988902231984,0.0134462351858,1
966,-3.491526,7.55205,-0.0975,0.0319873016046,-0.063212100794,0.997487364757,0.0281657112319,1
967,-3.311472,7.622057,-0.0275,0.0233865064448,0.018062023711,0.999563321964,0.0276458205711,1
968,-3.161509,7.561998,-0.0875,0.038545904711,-0.0150420137636,0.999143608823,0.0243447198635,1
969,-3.071482,7.561998,-0.0875,0.00988219981422,-0.0446623582162,0.998953260111,0.0261021169573,1
970,-2.901499,7.582018,-0.0675,-0.0882041578724,-0.0321151359029,0.995584574298,0.0202899302586,1
971,-2.821482,7.642015,-0.0075,-0.0547089159143,-0.055182900584,0.99697631968,0.0132113624999,1
972,-2.581492,7.632006,-0.0175,-0.0367876799245,0.0125137554875,0.999244751064,0.0143204525244,1
973,-2.461497,7.632006,-0.0175,-0.00607640327687,0.141940794253,0.989856498817,0.0216399840541,1
974,-2.251475,7.612047,-0.0375,0.0489108332655,-0.0468842056672,0.997702160792,0.0136063756435,1
975,-2.081492,7.612047,-0.0375,0.00285880901566,-0.0380124655241,0.999273175701,0.0276133538841,1
976,-2.031504,7.592028,-0.0575,0.00285880901566,-0.0380124655241,0.999273175701,0.0276133538841,1
977,-1.87147,7.612047,-0.0375,0.10885436617,0.0853921130435,0.990383215728,0.0173185734186,1
978,-1.771494,7.592028,-0.0575,-0.0144217651585,0.103092254615,0.994567242437,0.0178656494138,1
979,-1.501475,7.592028,-0.0575,0.0130269925076,-0.0998892977169,0.994913275451,0.0140466669272,1
980,-1.411509,7.642015,-0.0075,-0.0720581113234,0.0179992468281,0.997238013569,0.0186091267732,1
981,-1.231516,7.582018,-0.0675,0.00578505911249,-0.111158818757,0.993785817017,0.0101684527734,1
982,-1.091501,7.632006,-0.0175,-0.0293282443019,-0.0402601411876,0.998758717167,0.00769073799282,1
983,-0.971506,7.602037,-0.0475,0.0401570331909,-0.0896589241228,0.995162645004,0.00816819852212,1
984,-0.841501,7.612047,-0.0375,0.123264536288,0.0436847148466,0.991411871919,0.00967976896378,1
985,-0.631479,7.602037,-0.0475,-0.0374753721297,0.0243214792078,0.999001532598,0.0226318260679,1
986,-0.501475,7.592028,-0.0575,-0.160826980804,0.0696100898426,0.984524818193,0.0165552859534,1
987,-0.341501,7.622057,-0.0275,0.0141368703924,-0.0162999018446,0.999767203951,0.011118154048,1
988,-0.211497,7.592028,-0.0575,0.00577622428831,-0.0341523032223,0.999399947677,0.00915509162248,1
989,-0.111521,7.622057,-0.0275,0.0110969869217,-0.0370914603982,0.999250259168,0.010606092059,1
990,0.078481,7.622057,-0.0275,0.050723145855,0.082139994699,0.99532918361,0.00727598769148,1
991,-9.681467,7.382006,-0.1175,-0.0607831371092,0.0185195373082,0.997979176627,0.0234696554938,1
992,-9.481516,7.452013,-0.0475,-0.0776199155473,0.00195798892688,0.996981100618,0.0236933197515,1
993,-9.361521,7.462023,-0.0375,-0.127025006478,-0.0623195582895,0.989939856953,0.012063453018,1
994,-9.181467,7.452013,-0.0475,0.00719712547474,-0.129790362911,0.991515336785,0.0142833865711,1
995,-9.071482,7.402025,-0.0975,-0.0204400927891,-0.0373513882338,0.999093126993,0.0120709871628,1
996,-8.931467,7.482042,-0.0175,-0.0266128547916,-0.0951843503609,0.995103861618,0.0114934208675,1
997,-8.771494,7.462023,-0.0375,-0.133446757502,0.016087979079,0.990925395699,0.0123363986525,1
998,-8.631479,7.482042,-0.0175,-0.0744281929338,-0.0193928761583,0.99703779289,0.0153700247677,1
999,-8.501475,7.502001,0.0025,0.0345797269072,0.0482999711524,0.998234118468,0.0136532191871,1
1000,-8.301523,7.472032,-0.0275,0.0403363768906,-0.0324235892174,0.998659945908,0.0156691056162,1
1001,-8.141489,7.412035,-0.0875,-0.00232751812652,0.0762288279631,0.997087633283,0.0146588375048,1
1002,-8.051523,7.482042,-0.0175,-0.0361500613744,0.000847041059589,0.999346013943,0.0150861428984,1
1003,-7.87147,7.462023,-0.0375,0.0194498151401,0.021924439795,0.999570419546,0.0185103068204,1
1004,-7.761484,7.51201,2.4925,0.0473465579219,-0.101956902772,0.993661458159,0.0163781692489,1
1005,-7.471506,7.452013,2.4325,0.0795784639384,0.00667437828384,0.99680626039,0.00826939820668,1
1006,-7.421519,7.432054,2.4125,0.0614335750814,0.0448896977244,0.997101213965,0.00574113983611,1
1007,-7.281504,7.442003,2.4225,0.100158937507,0.0450951347745,0.993949000732,0.0059293685257,1
1008,-7.12147,7.412035,2.3925,0.121277967069,0.0161342609249,0.992487450968,0.00761469080684,1
1009,-6.971506,7.462023,-0.0375,-0.0861076969837,0.00559535416042,0.996270122272,0.0196343883861,1
1010,-6.831492,7.472032,4.8125,0.365234164506,0.681688316538,0.633959812744,0.0196892199187,2
1011,-6.641489,7.392015,4.6525,0.330862589787,0.714012588552,0.617021855422,0.0319021360748,2
1012,-6.461497,7.492052,4.6725,0.308024820321,0.710652239876,0.632529923423,0.0308266487166,2
1013,-6.331492,7.452013,4.5925,0.238997246971,0.724579076951,0.646425152036,0.0270595046995,2
1014,-6.111521,7.452013,4.5125,0.365985216177,0.755563074538,0.543304023484,0.0121299010278,2
1015,-6.101511,7.462023,4.4425,0.390161711546,0.750297779483,0.533691934496,0.0123018726582,2
1016,-5.911509,7.412035,4.3125,0.195013255978,0.788430710806,0.583392530165,0.019370528821,2
1017,-5.751475,7.492052,4.3125,0.255973055619,0.770567813642,0.58369772946,0.015603879481,2
1018,-5.581492,7.442003,4.1825,0.373112026872,0.744075088764,0.554201838399,0.00542059559947,2
1019,-5.431467,7.442003,4.1025,0.397039005608,0.76201247921,0.511563299656,0.00864426915501,2
1020,-5.301523,7.462023,4.0425,0.273081573924,0.751213587401,0.600919795054,0.0218181366214,2
1021,-5.221506,7.412035,3.9125,0.279241898918,0.77490526789,0.567050075113,0.0179263790548,2
1022,-4.951487,7.452013,-0.0475,-0.0300522495263,-0.00991549121545,0.999499147239,0.0220921005273,1
1023,-4.87147,7.412035,-0.0875,0.0565923828972,0.0548005767534,0.996892270501,0.0335052046322,1
1024,-4.711497,7.472032,-0.0275,0.083148772278,0.031982961727,0.996023780754,0.0333239581129,1
1025,-4.541514,7.372057,-0.1275,0.0654986618661,0.0222631380146,0.997604269227,0.0278604713839,1
1026,-4.401499,7.422045,-0.0775,-0.223789837388,-0.0184329282967,0.974463101321,0.0154409997469,1
1027,-4.251475,7.462023,-0.0375,-0.101168687419,-0.0565721007403,0.993259530084,0.0103067427902,1
1028,-4.061472,7.462023,-0.0375,0.0210125489184,-0.129783275948,0.991319713348,0.00762000247691,1
1029,-3.941477,7.502001,0.0025,0.0139752071233,0.0480120214633,0.998748987174,0.00864180135799,1
1030,-3.791514,7.452013,-0.0475,0.0389720531475,-0.0278909733171,0.998850976213,0.0199606180058,1
1031,-3.661509,7.442003,-0.0575,0.160451925123,0.162532280974,0.973569944773,0.0104150581042,1
1032,-3.511484,7.402025,-0.0975,0.066158829826,0.180992889854,0.981256634657,0.00861250846353,1
1033,-3.341501,7.442003,-0.0575,-0.0890355032785,0.0927713386132,0.99169862251,0.0247678990309,1
1034,-3.191477,7.492052,-0.0075,0.0869255670403,0.0149216222459,0.996103052392,0.0192210013208,1
1035,-3.061472,7.402025,-0.0975,-0.0665337864253,0.0947296403619,0.993277177076,0.0236883495181,1
1036,-2.891489,7.482042,-0.0175,-0.0976998022571,-0.0321416924364,0.994696767988,0.0219279589633,1
1037,-2.721506,7.422045,-0.0775,0.0576731558223,-0.0362254430647,0.997678066499,0.0132029305208,1
1038,-2.601511,7.442003,-0.0575,-0.0985002729316,-0.0327843287453,0.994596844968,0.0234734369142,1
1039,-2.411509,7.492052,-0.0075,-0.0350877013127,0.0344217025329,0.998791269291,0.0325796582406,1
1040,-2.341501,7.482042,-0.0175,0.0584584749534,0.00622780126652,0.998270414866,0.0387613746591,1
1041,-2.141489,7.412035,-0.0875,0.0368754174951,0.0296298402173,0.998880511449,0.02314848903,1
1042,-1.991526,7.502001,0.0025,-0.111184703988,0.126252872191,0.985747520343,0.024121412411,1
1043,-1.911509,7.472032,-0.0275,-0.0286465540167,0.104839538861,0.994076478967,0.0139042840203,1
1044,-1.711497,7.462023,-0.0375,0.102668142027,0.15520059524,0.982533474162,0.00493398898466,1
1045,-1.541514,7.452013,-0.0475,0.039582890143,0.0554671861274,0.997675591598,0.0167693563068,1
1046,-1.451487,7.432054,-0.0675,0.0598264709263,-0.0295173171639,0.997772279312,0.0115300969953,1
1047,-1.231516,7.472032,-0.0275,-0.0194930534293,-0.0415287170073,0.998947139008,0.00874804187684,1
1048,-1.131479,7.442003,-0.0575,-0.0011777355158,-0.0542508445168,0.998526644015,0.00566366158534,1
1049,-0.931467,7.462023,-0.0375,0.0693412498894,-0.0488657330719,0.996395469277,0.00577051511362,1
1050,-0.801523,7.422045,-0.0775,0.0496500083958,-0.0354717273702,0.998136580446,0.0171768483008,1
1051,-0.641489,7.382006,-0.1175,-0.119522550504,-0.0193336737474,0.992643223409,0.0189616818347,1
1052,-0.481516,7.472032,-0.0275,-0.053394115295,-0.00918799884482,0.998531245945,0.0242060150293,1
1053,-0.351511,7.462023,-0.0375,0.138092758213,0.0189586662654,0.990237829566,0.0129350351404,1
1054,-0.151499,7.412035,-0.0875,-0.031515598913,-0.0829274210768,0.996057131825,0.00668099274803,1
1055,-0.081492,7.452013,-0.0475,-0.0284447789979,-0.0816122112462,0.996258170116,0.00692679673637,1
1056,0.058523,7.462023,-0.0375,-0.0334057071411,-0.0144916175518,0.999336805962,0.00946970739336,1
1057,-9.651499,7.28203,-0.0675,-0.091221054045,0.0660707533913,0.993636439975,0.0148074220305,1
1058,-9.481516,7.26201,-0.0875,-0.0817922576888,0.0885249070293,0.992710112479,0.0209966486882,1
1059,-9.411509,7.28203,-0.0675,-0.00258880429801,0.00972372532854,0.999949372347,0.0146755071317,1
1060,-9.241526,7.28203,-0.0675,-0.0248715259362,0.0355382912848,0.999058775573,0.0129593996734,1
1061,-9.061472,7.311998,-0.0375,-0.0256136908144,-0.0105525061583,0.999616218084,0.0107536227479,1
1062,-8.901499,7.30205,-0.0475,-0.00194387125712,0.00671470835681,0.99997556673,0.0142987513311,1
1063,-8.761484,7.28203,-0.0675,-0.0390384388389,-0.0837759576156,0.995719633842,0.0267986706578,1
1064,-8.551523,7.372057,0.0225,-0.00271217128912,-0.109877307537,0.99394145774,0.0123479642163,1
1065,-8.491526,7.30205,-0.0475,-0.0366233222424,-0.20265872603,0.978564342816,0.0137696993162,1
1066,-8.281504,7.29204,-0.0575,0.0282133759468,-0.0454675592928,0.998567326959,0.0294482216724,1
1067,-8.141489,7.332018,-0.0175,0.00931588145087,0.0168833139921,0.999814066745,0.01588860869,1
1068,-7.931467,7.311998,-0.0375,-0.00296780968486,0.0601534986518,0.998184726744,0.013942994505,1
1069,-7.87147,7.322008,-0.0275,0.0313004815672,0.0673058683364,0.997241294743,0.011939401631,1
1070,-7.701487,7.322008,2.4525,0.0711077635771,-0.0910851493871,0.993301153488,0.0141448281408,1
1071,-7.591501,7.30205,2.4325,0.0785059492096,-0.0692400680885,0.994506223666,0.0114354699601,1
1072,-7.361521,7.332018,2.4625,0.0750633394779,0.0325463262574,0.996647496216,0.00763720568291,1
1073,-7.291514,7.311998,2.4425,0.121277967069,0.0161342609249,0.992487450968,0.00761469080684,1
1074,-7.141489,7.27202,2.4025,0.135927681347,-0.0228627608765,0.990454925582,0.00721992746444,1
1075,-6.971506,7.30205,5.0725,0.40521169196,0.755390626228,0.514964548786,0.00936724623111,2
1076,-6.791514,7.27202,4.9625,0.282382720738,0.84586731591,0.452513516819,0.0175662222446,2
1077,-6.681467,7.30205,4.9125,0.337542734316,0.842566260484,0.419698700504,0.0159229828168,2
1078,-6.551523,7.27202,4.8025,0.250571781502,0.787769747746,0.562701170117,0.0309139146541,2
1079,-6.321482,7.30205,4.7525,0.227126561605,0.736071678654,0.637661359106,0.0246932034375,2
1080,-6.151499,7.26201,4.6325,0.369101704513,0.712596387002,0.596632483995,0.00904914656343,2
1081,-6.051523,7.29204,4.5825,0.318167383669,0.68710563178,0.653188614985,0.00592684019518,2
1082,-5.901499,7.30205,4.5125,0.244233762199,0.725066866265,0.643916072828,0.0148699064368,2
1083,-5.731516,7.332018,4.4625,0.302505259221,0.699677675006,0.647257073536,0.0163645207697,2
1084,-5.661509,7.352037,4.4025,0.310920838054,0.710081953312,0.631752999237,0.0175892884856,2
1085,-5.461497,7.311998,4.2825,0.400598693903,0.682325889265,0.611516203614,0.00328367722983,2
1086,-5.261484,7.29204,4.1825,0.186264567539,0.762396935007,0.619722860939,0.0238613670216,2
1087,-5.191477,7.30205,4.1525,0.186264567539,0.762396935007,0.619722860939,0.0238613670216,2
1088,-4.961497,7.352037,4.1225,0.338858502948,0.763130369077,0.550278979039,0.0294365084936,2
1089,-4.841501,7.30205,3.9925,0.360719400701,0.766212674076,0.531789104856,0.0237983844782,2
1090,-4.731516,7.322008,-0.0275,0.0962686845862,-0.0439579364825,0.99438425178,0.0181952848055,1
1091,-4.481516,7.27202,-0.0775,-0.0341396082162,0.14173398773,0.989315907015,0.0277925819118,1
1092,-4.361521,7.252001,-0.0975,-0.124314026177,0.0773369429754,0.989224453876,0.0237857037727,1
1093,-4.241526,7.29204,-0.0575,-0.0738625468914,0.0388072205137,0.996513082605,0.0175593203039,1
1094,-4.111521,7.30205,-0.0475,-0.0419741514926,-0.0796315173281,0.995940255264,0.0215904897897,1
1095,-3.921519,7.252001,-0.0975,-0.0531436921094,0.0169465295865,0.998443069546,0.011467352256,1
1096,-3.781504,7.322008,-0.0275,0.00977652540953,-0.058937507662,0.998213799615,0.02146609948,1
1097,-3.681467,7.322008,-0.0275,-0.0335383893905,0.0462185974593,0.998368177421,0.0249670082828,1
1098,-3.501475,7.332018,-0.0175,0.0349059772664,0.072010079284,0.996792917929,0.0168073305587,1
1099,-3.331492,7.29204,-0.0575,-0.0480129396179,-0.0382710584695,0.998113261966,0.0165514643367,1
1100,-3.201487,7.30205,-0.0475,-0.0172642337609,0.0109608356047,0.999790881292,0.017182700421,1
1101,-3.011484,7.311998,-0.0375,-0.00350395502782,0.00857890995381,0.99995706138,0.0213426329766,1
1102,-2.87147,7.332018,-0.0175,-0.0200184904151,0.052759458989,0.998406580271,0.017263881935,1
1103,-2.761484,7.29204,-0.0575,0.119155069817,-0.0847822210881,0.989249232663,0.00944670686109,1
1104,-2.521494,7.28203,-0.0675,-0.171576607352,-0.105650027365,0.979489427981,0.0213836753957,1
1105,-2.411509,7.402025,0.0525,-0.127826676756,-0.0256319531007,0.991465250874,0.023533137585,1
1106,-2.291514,7.322008,-0.0275,0.0761124412454,-0.102586647065,0.991807882673,0.044221592599,1
1107,-2.141489,7.29204,-0.0575,-0.0514043274518,0.000416922498931,0.998677836589,0.0263543982668,1
1108,-2.041514,7.30205,-0.0475,-0.0203642549102,-0.0455699830885,0.998753560075,0.0329360675173,1
1109,-1.831492,7.362047,0.0125,0.0297205563276,-0.040735537973,0.998727843047,0.0188173984788,1
1110,-1.701487,7.352037,0.0025,0.0610728944035,-0.0472396537639,0.997014802639,0.0168383305105,1
1111,-1.601511,7.311998,-0.0375,0.140513731973,0.0752978673534,0.987211285541,0.0152481231889,1
1112,-1.421519,7.29204,-0.0575,-0.0197008518092,0.0121426746718,0.999732180081,0.00346687749548,1
1113,-1.201487,7.30205,-0.0475,0.020863858108,-0.00814084697061,0.999749181563,0.0041437910369,1
1114,-1.081492,7.30205,-0.0475,0.050266384431,-0.0376434586693,0.99802618233,0.0048060371879,1
1115,-0.971506,7.28203,-0.0675,0.0588832633725,-0.0369811188006,0.997579650026,0.00532405783933,1
1116,-0.811472,7.27202,-0.0775,0.0450099182586,0.051302955228,0.997668338699,0.0229537731773,1
1117,-0.641489,7.332018,-0.0175,-0.184900695857,-0.0316794000936,0.982246480412,0.0192921567911,1
1118,-0.511484,7.332018,-0.0175,-0.109837343186,0.00668279965884,0.993927109113,0.0323856693523,1
1119,-0.37147,7.27202,-0.0775,0.0986325692989,-0.0302726096879,0.994663352786,0.0165001829635,1
1120,-0.221506,7.28203,-0.0675,0.0686827987171,0.0518875696933,0.996288288234,0.0144163537062,1
1121,-0.051523,7.311998,-0.0375,-0.017231578116,0.00954610734825,0.999805953448,0.008694795817,1
1122,0.078481,7.28203,-0.0675,-0.017231578116,0.00954610734825,0.999805953448,0.008694795817,1
1123,-9.671519,7.142015,-0.0575,-0.110545973637,0.0758649380631,0.990971290646,0.0140995805421,1
1124,-9.531504,7.192003,-0.0075,-0.114671707718,0.0608239556088,0.991539634041,0.017599793761,1
1125,-9.341501,7.172045,-0.0275,0.035811784395,-0.0141606123937,0.99925822146,0.0135469818645,1
1126,-9.241526,7.142015,-0.0575,-0.068995710161,0.0672895736382,0.995345018202,0.00773914061583,1
1127,-9.011484,7.162035,-0.0375,-0.0683893816021,0.0228532240794,0.997396923313,0.00833306975961,1
1128,-8.861521,7.152025,-0.0475,-0.00378389225955,0.00777064368581,0.99996264893,0.018468306443,1
1129,-8.751475,7.132006,-0.0675,0.149559333357,0.136880605722,0.979232202076,0.0129280864595,1
1130,-8.591501,7.102037,-0.0975,0.100003960391,0.117066512634,0.988076231637,0.0365691153972,1
