0,0,0.14402258528721612
0,4289,0.11666300634391683
0,4290,0.10304564586022208
0,4355,0.099449242443759078
0,4356,0.10304564586022205
1,1,0.0018474498708157591
1,2,0.0014411370699906889
1,67,0.0018474498708157586
1,68,0.0026445142076474458
1,133,0.0070940574909112214
2,67,0.0014411370699906887
2,2,0.001034824269165619
2,3,0.0083768391233284348
2,68,0.0022382014068223757
3,3,0.015718853977491249
3,68,0.0095802162609851908
3,69,0.020446338361742984
3,70,0.019019104266166119
4,6,0.020966357481316783
4,4,0.02357444527464439
4,5,0.018092722178644122
4,70,0.022946899914742691
4,71,0.015828057873900417
5,72,0.0071826268051961096
5,5,0.012610999082643853
5,6,0.015484634385316515
5,71,0.010346334777900149
6,72,0.010056262107868773
6,6,0.018358269687989179
6,7,0.023948009355042363
7,8,0.034946913075404609
7,73,0.022384053962251467
7,74,0.016574726527031024
7,7,0.029537749022095543
8,8,0.040356077128713683
8,9,0.040055603836969142
8,74,0.021983890580340094
8,73,0.027793218015560537
9,9,0.039755130545224594
9,10,0.048779723958495474
9,75,0.032293666723548463
9,76,0.028965562904641428
10,75,0.041318260136819343
10,10,0.057804317371766362
10,11,0.029849573586020747
10,76,0.037990156317912312
11,12,0.0061178543642716327
11,11,0.0018948298002751307
11,76,0.010035412532166697
11,77,0.0032293837648196639
12,12,0.010340878928268135
12,13,0.0083845064838861186
12,78,0.02205724116191601
12,79,0.016248504117754251
13,14,0.027052766556922011
13,13,0.0064281340395041008
13,78,0.020100868717533995
13,79,0.014292131673372233
14,80,0.044680686182416163
14,81,0.057295877776891033
14,14,0.047677399074339918
14,15,0.05958943880707817
15,16,0.073517424392934558
15,81,0.069207917509629291
15,80,0.056592725915154414
15,15,0.071501478539816421
16,16,0.075533370246052695
16,17,0.069146313257078623
16,82,0.045668004546156979
16,81,0.071223863362747414
17,17,0.062759256268104566
17,18,0.07299867197285273
17,83,0.038517516742997929
17,84,0.062407496583583237
18,83,0.048756932447746086
18,18,0.08323808767760088
18,19,0.095638953804714072
18,84,0.072646912288331394
18,85,0.059001608398079108
19,84,0.085047778415444586
19,19,0.10803981993182728
19,20,0.057019511399510711
19,85,0.071402474525192314
20,20,0.0059992028671941476
20,21,0.011796105371367218
20,86,0.0050179018632938097
20,85,0.020382165992875744
21,88,0.018011924306866427
21,21,0.017593007875540287
21,22,0.036949475845895322
21,87,0.026168414158195485
22,23,0.042219035946470855
22,22,0.056305943816250349
22,87,0.04552488212855052
22,88,0.037368392277221454
22,89,0.043497164229743999
23,24,0.016144375650049083
23,89,0.029410256359964505
23,88,0.02328148440744196
23,23,0.028132128076691357
24,25,0.010152950813237378
24,24,0.0041566232234068095
24,89,0.017422503933322231
24,90,0.0029051826730906445
24,91,0.066340774617045489
25,25,0.016149278403067947
25,26,0.032150527667548848
25,91,0.072337102206876058
25,92,0.062622184730236674
26,26,0.048151776932029752
26,27,0.081830081091839313
26,92,0.078623433994717579
26,93,0.024534697768766281
27,27,0.11550838525164887
27,28,0.086725101757278461
27,93,0.058213001928575842
27,94,0.069813645870462043
28,28,0.057941818262908056
28,29,0.04151399392924867
28,94,0.041030362376091631
28,93,0.029429718434205433
29,94,0.024602538042432245
29,29,0.025086169595589288
29,30,0.017957698946764571
29,95,0.02160378422686967
30,96,0.016658553544961572
30,97,0.021018839963081997
30,30,0.010829228297939851
30,31,0.01419513613161524
31,32,0.016000067503463031
31,97,0.024384747796757388
31,98,0.059804471979241131
31,31,0.017561043965290631
32,32,0.014439091041635431
32,33,0.011868680885321194
32,98,0.058243495517413528
32,99,0.0085991096874470235
32,34,0.024053581514118898
33,33,0.0092982707290069598
33,34,0.021483171357804663
33,99,0.006028699531132789
33,98,0.055673085361099293
34,34,0.033668071986602363
34,99,0.018213600159930489
34,100,0.020618476454480266
35,35,0.12739537441122703
35,36,0.11316463430928619
35,101,0.084621234735171968
35,102,0.087400543561512278
35,37,0.10625350981378916
36,36,0.098933894207345344
36,101,0.070390494633231132
36,102,0.073169803459571442
36,103,0.10654233177200725
36,37,0.092022769711848307
37,38,0.066924855442370701
37,37,0.085111645216351284
37,102,0.066258678964074405
38,38,0.048738065668390111
38,103,0.081444417502529634
38,104,0.042384441105459449
38,105,0.037889501140397568
38,39,0.038727233949548481
39,40,0.071354574803589879
39,105,0.027878669421555938
39,106,0.039591526036358946
39,39,0.028716402230706851
40,40,0.1139927473764729
40,41,0.057434729071969066
40,106,0.08222969860924198
40,107,0.057434729071969066
41,41,0.00087671076746523356
41,42,0.0020498369111143621
41,107,0.00087671076746523259
41,108,0.011971516662142637
42,43,0.020629545103223977
42,42,0.0032229630547634907
42,107,0.0020498369111143612
42,108,0.013144642805791766
42,109,0.010899630438403064
43,108,0.030551224854252254
43,43,0.038036127151684467
43,44,0.019819760765791946
43,109,0.028306212486863554
44,44,0.0016033943798994237
44,45,0.0054663860391499447
44,110,0.035899376582442521
44,111,0.05023790133702305
45,45,0.0093293776984004657
45,110,0.03976236824169304
45,47,0.022712078625670977
45,46,0.021212718675450548
45,111,0.054100892996273568
46,112,0.021409381314259502
46,113,0.039666025758422249
46,46,0.033096059652500627
46,47,0.034595419602721056
47,48,0.047657889824557556
47,113,0.041165385708642678
47,47,0.036094779552941492
48,48,0.05922100009617362
48,49,0.064853813943786642
48,114,0.035636560290068425
48,115,0.048583118880554992
49,49,0.070486627791399664
49,50,0.065690212032861961
49,115,0.054215932728168013
49,116,0.06146007059688112
50,50,0.060893796274324272
50,115,0.049419516969630317
50,116,0.05666365483834343
50,51,0.042733374488546333
51,51,0.024572952702768398
51,116,0.038503233052565491
51,117,0.024213691563222367
51,118,0.018293863453687297
51,52,0.0185174317382053
52,52,0.012461910773642202
52,53,0.0069481752751924626
52,118,0.012238342489124197
52,119,0.0069481752751924626
53,120,0.0047156888650523154
53,53,0.0014344397767427225
53,118,0.0067246069906744576
53,119,0.0014344397767427227
54,120,0.010041351146960881
54,121,0.0080212510282289297
54,56,0.01060107201437805
54,54,0.012085764340559855
54,55,0.010601072014378054
55,56,0.0091163796881962508
55,121,0.0065365587020471301
55,122,0.0062593240230356109
55,55,0.0091163796881962543
56,57,0.011801518139320306
56,56,0.0091163796881962474
56,121,0.0065365587020471266
56,122,0.0062593240230356074
57,57,0.014486656590444366
57,58,0.022339491658158756
57,123,0.02345267343049694
57,124,0.016335771228043493
58,58,0.030192326725873145
58,59,0.01783072427283575
58,124,0.024188606295757885
58,125,0.021763812907021243
59,59,0.0054691218197983572
59,60,0.0089479732527218882
59,125,0.0094022104539838499
59,126,0.010154381020994139
60,60,0.012426824685645418
60,61,0.03427161493904822
60,126,0.013633232453917669
60,125,0.01288106188690738
61,128,0.046547699322127642
61,126,0.035478022707320471
61,61,0.056116405192451022
61,62,0.028390093399936898
61,127,0.034323753467611351
62,128,0.018821387529613515
62,127,0.0065974416750972271
62,62,0.00066378160742277224
62,63,0.015315648632006337
63,64,0.017960625013495563
63,129,0.032500411172506349
63,128,0.033473254554197078
63,63,0.029967515656589904
64,64,0.0059537343704012223
64,65,0.010468646157763845
64,130,0.037498450218071265
64,131,0.00367970350690467
65,65,0.014983557945126468
65,66,0.01330504463958718
65,131,0.0081946152942672934
65,132,0.013305044639587191
66,66,0.011626531334047894
66,131,0.0065161019887280056
66,132,0.011626531334047903
66,198,0.010211891629318175
67,67,0.0018474498708157584
67,68,0.0026445142076474454
67,133,0.0070940574909112214
68,68,0.0034415785444791322
68,133,0.0078911218277429081
68,134,0.0036067467418078271
68,69,0.014307700645236928
69,69,0.025173822745994723
69,70,0.023746588650417857
69,135,0.018861882442068455
70,70,0.022319354554840992
70,71,0.01520051251399872
71,71,0.0080816704731564472
71,72,0.0049179625004524066
71,137,0.043093812437447088
72,72,0.0017542545277483663
72,73,0.0084923067150778787
72,139,0.0042579327540520984
73,73,0.01523035890240739
73,74,0.009421031467186947
73,139,0.01099598494138161
74,74,0.0036117040319665053
74,75,0.014221953466919419
74,140,0.0085857077408729443
75,75,0.024832202901872331
75,76,0.021504099082965297
75,141,0.037039720163254998
76,76,0.018175995264058262
76,77,0.01136996649671123
76,142,0.0205641764282311
77,77,0.0045639377293641972
77,142,0.013758147660884066
77,143,0.012054511186740372
77,78,0.019168770562464042
78,78,0.033773603395563886
78,79,0.027964866351402128
78,144,0.071432446896505242
78,143,0.026659344019840214
79,79,0.022156129307240365
79,144,0.06562370985234349
79,145,0.021520417574022122
79,146,0.01206526476719128
80,80,0.041683973290492407
80,81,0.054299164884967277
80,146,0.021829186758817301
80,147,0.042488791187187527
81,81,0.066914356479442147
81,82,0.041358497662851705
81,147,0.055103982781662397
82,147,0.029548123965071955
82,82,0.01580263884626126
82,83,0.015039208032076274
82,148,0.013093473246661646
83,83,0.014275777217891287
83,148,0.012330042432476658
83,149,0.018611681916472705
84,84,0.062055736899061908
84,85,0.048410433008809622
84,150,0.042730452461817559
84,151,0.05327879743042653
85,85,0.034765129118557343
85,151,0.039633493540174244
86,152,0.020009441762959927
86,153,0.014563765037865901
86,86,0.0040366008593934709
86,87,0.019390210650122079
87,87,0.034743820440850684
87,88,0.026587330589521625
87,153,0.029917374828594509
87,154,0.020145268518879489
88,88,0.018430840738192567
88,89,0.024559612690715108
88,154,0.011988778667550432
88,153,0.02176088497726545
89,89,0.03068838464323765
89,90,0.016171063383006064
89,155,0.019463512245759283
90,90,0.0016537421227744793
